"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory"								
"2287363	Codakia orbicularis (Linnaeus"	" 1758)	2287363	Codakia orbicularis (Linnaeus"	" 1758)	28	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Lucinida	9306876	Lucinidae	3455	Codakia	2287351	Codakia orbicularis	2287363	NE"						
"2299156	Cosmotriphora melanura (C.B.Adams"	" 1850)	2299156	Cosmotriphora melanura (C.B.Adams"	" 1850)	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Triphoridae	2660	Cosmotriphora	2299154	Cosmotriphora melanura	2299156	NE"						
"2382524	Haemulon chrysargyreum Günther"	" 1859	2382524	Haemulon chrysargyreum Günther"	" 1859	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Haemulidae	4276	Haemulon	2382500	Haemulon chrysargyreum	2382524	LC"						
"2384981	Lutjanus analis (Cuvier"	" 1828)	2384981	Lutjanus analis (Cuvier"	" 1828)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Lutjanidae	8542	Lutjanus	2356953	Lutjanus analis	2384981	NT"						
"2393112	Howella Ogilby"	" 1899	2393112	Howella Ogilby"	" 1899	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Howellidae	9667	Howella	2393112			NE"						
"2407103	Balistes vetula Linnaeus"	" 1758	2407103	Balistes vetula Linnaeus"	" 1758	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Tetraodontiformes	772	Balistidae	5899	Balistes	2333511	Balistes vetula	2407103	NT"						
"2413890	Anchoa lamprotaenia Hildebrand"	" 1943	2413890	Anchoa lamprotaenia Hildebrand"	" 1943	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Clupeiformes	538	Engraulidae	7334	Anchoa	2413860	Anchoa lamprotaenia	2413890	LC"						
"2440403	Mesoplodon densirostris (Blainville"	" 1817)	2440403	Mesoplodon densirostris (Blainville"	" 1817)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Hyperoodontidae	5316	Mesoplodon	2440393	Mesoplodon densirostris	2440403	LC"						
"2487596	Polioptila caerulea (Linnaeus"	" 1766)	2487596	Polioptila caerulea (Linnaeus"	" 1766)	95	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Polioptilidae	5789066	Polioptila	2487581	Polioptila caerulea	2487596	LC"						
"2967724	Desmodium scorpiurus (Sw.) Desv.	8224320	Desmodium scorpiurus (Sw.) Desv. ex DC.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Desmodium	2967050	Desmodium scorpiurus	8224320	NE"								
"4453285	Pharaxonotha Reitter"	" 1875	4453285	Pharaxonotha Reitter"	" 1875	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Erotylidae	6981	Pharaxonotha	4453285			"						
"5289614	Chloris inflata Link	5289612	Chloris barbata Sw.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Chloris	2702742	Chloris barbata	5289612	NE"								
"5289737	Cenchrus brownii Roem. & Schult.	5289737	Cenchrus brownii Roem. & Schult.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Cenchrus	2703201	Cenchrus brownii	5289737	NE"								
"5289938	Digitaria insularis (L.) Mez ex Ekman	5289938	Digitaria insularis (L.) Mez ex Ekman	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Digitaria	2704525	Digitaria insularis	5289938	LC"								
"5421430	Malpighia coccigera L.	5421430	Malpighia coccigera L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Malpighiaceae	6676	Malpighia	3191274	Malpighia coccigera	5421430	NE"								
"6506124	Columbella ovuloides C.B.Adams"	" 1850	6506123	Conella ovuloides (C.B.Adams"	" 1850)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Columbellidae	2693	Conella	5429637	Conella ovuloides	6506123	NE"						
"7396677	Lantana camara var. camara	2925303	Lantana camara L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Verbenaceae	6689	Lantana	2925302	Lantana camara	2925303	"								
"8152287	Rimicaris hybisae Nye"	 Copley & Plouviez	" 2012	8152287	Rimicaris hybisae Nye"	 Copley & Plouviez	" 2012	50	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Alvinocarididae	4473	Rimicaris	4309634	Rimicaris hybisae	8152287	NE"				
"10205049	BOLD:AAG2551	10205049	BOLD:AAG2551	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Beloniformes	498	Exocoetidae	2968	Cheilopogon	2368477			"								
"2227938	Pentacheles agassizii A.Milne-Edwards"	" 1880	5970948	Polycheles typhlops C.Heller"	" 1862	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Polychelidae	9009	Polycheles	5970945	Polycheles typhlops	5970948	NE"						
"2255846	Telmatactis cricoides (Duchassaing"	" 1850)	2255846	Telmatactis cricoides (Duchassaing"	" 1850)	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Actiniaria	705	Andvakiidae	4339241	Telmatactis	2255786	Telmatactis cricoides	2255846	NE"						
"2278884	Lytechinus variegatus (Lamarck"	" 1816)	2278884	Lytechinus variegatus (Lamarck"	" 1816)	2	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Echinoidea	221	Camarodonta	5964707	Toxopneustidae	9721	Lytechinus	2278883	Lytechinus variegatus	2278884	NE"						
"2301536	Circulus Jeffreys"	" 1865	2301536	Circulus Jeffreys"	" 1865	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Vitrinellidae	7056	Circulus	2301536			"						
"2377831	Coryphopterus personatus (Jordan & Thompson"	" 1905)	2377831	Coryphopterus personatus (Jordan & Thompson"	" 1905)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Gobiidae	4274	Coryphopterus	2377815	Coryphopterus personatus	2377831	VU"						
"2482044	Tachybaptus dominicus (Linnaeus"	" 1766)	2482044	Tachybaptus dominicus (Linnaeus"	" 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Tachybaptus	2482040	Tachybaptus dominicus	2482044	LC"						
"2490804	Catharus fuscescens (Stephens"	" 1817)	2490804	Catharus fuscescens (Stephens"	" 1817)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Catharus	2490799	Catharus fuscescens	2490804	LC"						
"2598857	Pyrenula ochraceoflava (Nyl.) R.C.Harris	2598857	Pyrenula ochraceoflava (Nyl.) R.C.Harris	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Eurotiomycetes	178	Pyrenulales	1044	Pyrenulaceae	8352	Pyrenula	3269671	Pyrenula ochraceoflava	2598857	NE"								
"2928631	Ipomoea alba L.	2928631	Ipomoea alba L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Ipomoea	2928509	Ipomoea alba	2928631	LC"								
"2956176	Delonix regia (Bojer ex Hook.) Raf.	2956176	Delonix regia (Bojer ex Hook.) Raf.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Delonix	2956165	Delonix regia	2956176	LC"								
"3771015	Barleria repens Nees	3771015	Barleria repens Nees	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Barleria	3173125	Barleria repens	3771015	NE"								
"4302729	Ischnura hastata Say"	" 1839	4302729	Ischnura hastata Say"	" 1839	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Ischnura	1423281	Ischnura hastata	4302729	LC"						
"5193335	Hyalina tenuilabra (Tomlin"	" 1917)	5193334	Hyalina pallida (Linnaeus"	" 1758)	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Marginellidae	2689	Hyalina	2304015	Hyalina pallida	5193334	NE"						
"5350585	Rhynchosia minima (L.) DC.	5350585	Rhynchosia minima (L.) DC.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Rhynchosia	2947992	Rhynchosia minima	5350585	LC"								
"6179178	Zenaida aurita zenaida (Bonaparte"	" 1825)	6179178	Zenaida aurita zenaida (Bonaparte"	" 1825)	53	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zenaida	2495346	Zenaida aurita	2495353	"						
"6517545	Bacteridium bermudense (Dall & Bartsch"	" 1911)	6517545	Bacteridium bermudense (Dall & Bartsch"	" 1911)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Pyramidellidae	6783	Bacteridium	3244962	Bacteridium bermudense	6517545	NE"						
"6686326	Melochia pyramidata L.	6686326	Melochia pyramidata L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Melochia	3152114	Melochia pyramidata	6686326	LC"								
"2114297	Lucicutia paraclausi Park"	" 1970	2114297	Lucicutia paraclausi Park"	" 1970	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Hexanauplia	9421786	Calanoida	679	Lucicutiidae	9042	Lucicutia	2114265	Lucicutia paraclausi	2114297	NE"						
"2261367	Plexaura homomalla (Esper"	" 1794)	2261367	Plexaura homomalla (Esper"	" 1794)	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Alcyonacea	1437	Plexauridae	9242	Plexaura	2261358	Plexaura homomalla	2261367	NE"						
"2301273	Cyphoma Röding"	" 1798	2301273	Cyphoma Röding"	" 1798	3	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Ovulidae	2666	Cyphoma	2301273			"						
"2304620	Bailya weberi (Watters"	" 1983)	2304620	Bailya weberi (Watters"	" 1983)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Pisaniidae	9819643	Bailya	2304616	Bailya weberi	2304620	NE"						
"2304824	Colus Röding"	" 1798	2304824	Colus Röding"	" 1798	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Colidae	11120927	Colus	2304824			"						
"2383030	Xyrichtys splendens Castelnau"	" 1855	2383030	Xyrichtys splendens Castelnau"	" 1855	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Labridae	8535	Xyrichtys	2383029	Xyrichtys splendens	2383030	LC"						
"2476712	Anthracothorax F.Boie"	" 1831	2476712	Anthracothorax F.Boie"	" 1831	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Anthracothorax	2476712			"						
"2957966	Senna occidentalis (L.) Link	2957966	Senna occidentalis (L.) Link	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Senna	2956904	Senna occidentalis	2957966	LC"								
"3244528	Poteriidae	3244528	Poteriidae	2	FAMILY	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Poteriidae	3244528					"								
"3988119	Buxus bahamensis Baker	3988119	Buxus bahamensis Baker	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Buxales	5939628	Buxaceae	6703	Buxus	2984666	Buxus bahamensis	3988119	NE"								
"5184914	Eunicea palmeri Bayer"	" 1961	5184914	Eunicea palmeri Bayer"	" 1961	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Alcyonacea	1437	Plexauridae	9242	Eunicea	2260848	Eunicea palmeri	5184914	"						
"5794141	Cardium laevigatum Linnaeus"	" 1758	5729185	Fulvia laevigata (Linnaeus"	" 1758)	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Cardiidae	6858	Fulvia	3247502	Fulvia laevigata	5729185	NE"						
"2661	Tonnidae	2661	Tonnidae	4	FAMILY	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Tonnidae	2661					"								
"1185991	Artipus Sahlberg"	" 1823	1185991	Artipus Sahlberg"	" 1823	62	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Artipus	1185991			"						
"1862181	Xylophanes pluto Fabricius"	" 1777	1862181	Xylophanes pluto Fabricius"	" 1777	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Xylophanes	1862076	Xylophanes pluto	1862181	NE"						
"2225498	Gnathophylloides mineri Schmitt"	" 1933	2225498	Gnathophylloides mineri Schmitt"	" 1933	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Palaemonidae	8654	Gnathophylloides	2225497	Gnathophylloides mineri	2225498	NE"						
"2369473	Eucinostomus argenteus Baird & Girard"	" 1855	2369473	Eucinostomus argenteus Baird & Girard"	" 1855	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Gerreidae	4273	Eucinostomus	2369470	Eucinostomus argenteus	2369473	LC"						
"2377070	Bathygobius curacao (Metzelaar"	" 1919)	2377070	Bathygobius curacao (Metzelaar"	" 1919)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Gobiidae	4274	Bathygobius	2377014	Bathygobius curacao	2377070	LC"						
"2477282	Cypseloides niger (J.F.Gmelin"	" 1789)	2477282	Cypseloides niger (J.F.Gmelin"	" 1789)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Cypseloides	2477279	Cypseloides niger	2477282	VU"						
"2644707	Dasycladus vermicularis (Scop.) Krasser	2644707	Dasycladus vermicularis (Scop.) Krasser	1	SPECIES	ACCEPTED	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Dasycladales	1364	Dasycladaceae	4856	Dasycladus	2644705	Dasycladus vermicularis	2644707	NE"								
"4310831	Leiogalathea agassizii (A.Milne Edwards"	" 1880)	4310831	Leiogalathea agassizii (A.Milne Edwards"	" 1880)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Munidopsidae	4644257	Leiogalathea	4310825	Leiogalathea agassizii	4310831	NE"						
"4599190	Habroconus Crosse & P.Fischer"	" 1872	4599190	Habroconus Crosse & P.Fischer"	" 1872	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Euconulidae	4304743	Habroconus	4599190			"						
"5725190	Alvania debruynei Faber & Moolenbeek"	" 2004	5725190	Alvania debruynei Faber & Moolenbeek"	" 2004	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Rissoidae	7066	Alvania	11265311	Alvania debruynei	5725190	NE"						
"6018404	Physcia albicans (Pers.) J.W.Thomson	2609344	Heterodermia albicans (Pers.) Swinscow & Krog	3	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Caliciales	10861608	Physciaceae	8369	Heterodermia	2609326	Heterodermia albicans	2609344	NE"								
"1312361	Camponotus Mayr"	" 1861	1312361	Camponotus Mayr"	" 1861	11	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361			NE"						
"2221207	Mysidopsis brattstroemi Brattegard"	" 1969	2221207	Mysidopsis brattstroemi Brattegard"	" 1969	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Mysida	841	Mysidae	5404	Mysidopsis	2218857	Mysidopsis brattstroemi	2221207	NE"						
"2243424	Tedania ignis (Duchassaing & Michelotti"	" 1864)	2243424	Tedania ignis (Duchassaing & Michelotti"	" 1864)	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Demospongiae	199	Poecilosclerida	668	Tedaniidae	4911	Tedania	2243297	Tedania ignis	2243424	NE"						
"2279098	Astichopus multifidus (Sluiter"	" 1910)	2279098	Astichopus multifidus (Sluiter"	" 1910)	3	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Holothuroidea	222	Synallactida	9382199	Stichopodidae	9549	Astichopus	2279097	Astichopus multifidus	2279098	LC"						
"2378450	Priolepis Valenciennes"	" 1837	2378450	Priolepis Valenciennes"	" 1837	9	GENUS	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Gobiidae	4274	Priolepis	2378450			NE"						
"2407665	Canthigaster rostrata (Bloch"	" 1786)	2407665	Canthigaster rostrata (Bloch"	" 1786)	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Tetraodontiformes	772	Tetraodontidae	2219	Canthigaster	2407643	Canthigaster rostrata	2407665	LC"						
"5189992	Bulla striata Bruguière"	" 1792	5189992	Bulla striata Bruguière"	" 1792	10	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Cephalaspidea	454	Bullidae	2850	Bulla	9798512	Bulla striata	5189992	NE"						
"6395309	Varronia globosa Jacq.	6395309	Varronia globosa Jacq.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Cordiaceae	4930453	Varronia	7131431	Varronia globosa	6395309	NE"								
"6496649	Latitriphora albida (A.Adams"	" 1854)	6496649	Latitriphora albida (A.Adams"	" 1854)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Triphoridae	2660	Latitriphora	4611020	Latitriphora albida	6496649	NE"						
"7340222	Gallinula galeata (Lichtenstein"	" 1818)	5228200	Gallinula chloropus galeata (Lichtenstein"	" 1818)	4677	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula chloropus	5228199	LC"						
"9395900	Rallus longirostris Boddaert"	" 1783	9395900	Rallus longirostris Boddaert"	" 1783	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Rallus	2474794	Rallus longirostris	9395900	LC"						
"10172933	BOLD:AAA5843	10172933	BOLD:AAA5843	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Lutjanidae	8542	Lutjanus	2356953	Lutjanus jocu	2384948	"								
"10204700	BOLD:ADI5125	10204700	BOLD:ADI5125	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Labrisomidae	4280	Malacoctenus	2389490	Malacoctenus triangulatus	2389521	"								
"1862547	Protambulyx strigilis Linnaeus"	" 1771	1862547	Protambulyx strigilis Linnaeus"	" 1771	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Protambulyx	1862542	Protambulyx strigilis	1862547	NE"						
"2114670	Scaphocalanus brevirostris Park"	" 1970	2114670	Scaphocalanus brevirostris Park"	" 1970	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Hexanauplia	9421786	Calanoida	679	Scolecitrichidae	9054	Scaphocalanus	2114649	Scaphocalanus brevirostris	2114670	NE"						
"2346789	Polymetme thaeocoryla Parin & Borodulina"	" 1990	2346789	Polymetme thaeocoryla Parin & Borodulina"	" 1990	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Stomiiformes	774	Phosichthyidae	2227	Polymetme	2346771	Polymetme thaeocoryla	2346789	LC"						
"2437576	Dasyprocta punctata Gray"	" 1842	2437576	Dasyprocta punctata Gray"	" 1842	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Dasyproctidae	3240680	Dasyprocta	2437573	Dasyprocta punctata	2437576	LC"						
"2467355	Anolis maynardii Garman"	" 1888	2467355	Anolis maynardii Garman"	" 1888	51	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Squamata	715	Dactyloidae	8345926	Anolis	8782549	Anolis maynardii	2467355	LC"						
"5246472	Pycnoporus sanguineus (L.) Murrill	5246472	Pycnoporus sanguineus (L.) Murrill	3	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Polyporaceae	3286	Pycnoporus	2543524	Pycnoporus sanguineus	5246472	NE"								
"6756635	Porrocaecum Railliet & Henry"	" 1912	6756635	Porrocaecum Railliet & Henry"	" 1912	4	GENUS	ACCEPTED	Animalia	1	Nematoda	5967481	Chromadorea	11133537	Rhabditida	440	Ascarididae	5979	Porrocaecum	6756635			"						
"2287271	Astarte J.Sowerby"	" 1816	2287271	Astarte J.Sowerby"	" 1816	2	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Carditida	9280416	Astartidae	6859	Astarte	2287271			"						
"2393934	Sparisoma atomarium (Poey"	" 1861)	2393934	Sparisoma atomarium (Poey"	" 1861)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Scaridae	4504	Sparisoma	2393893	Sparisoma atomarium	2393934	LC"						
"2489604	Helmitheros vermivorus (J.F.Gmelin"	" 1789)	2489603	Helmitheros vermivorum (J.F.Gmelin"	" 1789)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Helmitheros	2489602	Helmitheros vermivorum	2489603	LC"						
"2504717	Hurleytrematoides chaetodoni (Manter"	 1942) Yamaguti	" 1954	2504717	Hurleytrematoides chaetodoni (Manter"	 1942) Yamaguti	" 1954	1	SPECIES	ACCEPTED	Animalia	1	Platyhelminthes	108	Trematoda	345	Plagiorchiida	434	Monorchiidae	6415	Hurleytrematoides	2504716	Hurleytrematoides chaetodoni	2504717	NE"				
"2643517	Avrainvillea mazei Murray & Boodle	2643517	Avrainvillea mazei Murray & Boodle	1	SPECIES	ACCEPTED	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Bryopsidales	625	Dichotomosiphonaceae	4269806	Avrainvillea	9706607	Avrainvillea mazei	2643517	NE"								
"2656181	Goniolithon Foslie"	" 1898	2655552	Lithophyllum Philippi"	" 1837	3	GENUS	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Corallinales	670	Corallinaceae	4919	Lithophyllum	2655552			NE"						
"3401662	Lecanora subflava Tuck.	3401662	Lecanora subflava Tuck.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Lecanoraceae	4828	Lecanora	2569863	Lecanora subflava	3401662	NE"								
"3845846	Morinda royoc L.	3845846	Morinda royoc L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Morinda	2915429	Morinda royoc	3845846	LC"								
"5190352	Astraea caelata (Gmelin"	" 1791)	5190351	Lithopoma caelatum (Gmelin"	" 1791)	13	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Trochida	9715180	Turbinidae	6802	Lithopoma	2293219	Lithopoma caelatum	5190351	NE"						
"5192680	Strombus gallus Linnaeus"	" 1758	5935508	Aliger gallus (Linnaeus"	" 1758)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Strombidae	7064	Aliger	3244516	Aliger gallus	5935508	NE"						
"5275012	Pteridium aquilinum (L.) Kuhn	5275012	Pteridium aquilinum (L.) Kuhn	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dennstaedtiaceae	6623	Pteridium	5275011	Pteridium aquilinum	5275012	NE"								
"6505564	Leucozonia leucozonalis (Lamarck"	" 1822)	6505564	Leucozonia leucozonalis (Lamarck"	" 1822)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Fasciolariidae	6776	Leucozonia	2303993	Leucozonia leucozonalis	6505564	NE"						
"6517205	Turbonilla fonteini De Jong & Coomans"	" 1988	6517205	Turbonilla fonteini De Jong & Coomans"	" 1988	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Pyramidellidae	6783	Turbonilla	2298182	Turbonilla fonteini	6517205	NE"						
"7913806	Pachycara caribbaeum Anderson"	 Somerville & Copley	" 2016	7913806	Pachycara caribbaeum Anderson"	 Somerville & Copley	" 2016	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Zoarcidae	5079	Pachycara	2381036	Pachycara caribbaeum	7913806	NE"				
